Speaker	Task	City	Region	Gender	Ethnicity	Generation	Word	Vowel	Preceding Phone	Aspirated	Following Phone	Following Class	Begin Time (s)	End Time (s)	Duration (ms)	F0 20%	F0 50%	F0 80%	F1 20%	F1 50%	F1 80%	F2 20%	F2 50%	F2 80%	F3 20%	F3 50%	F3 80%	Normalized F1 20%	Normalized F1 50%	Normalized F1 80%	Normalized F2 20%	Normalized F2 50%	Normalized F2 80%	Notes	Outlier	Checked By	Date	Settings	Analyst	Date	Settings	Praat Version	OS
SB69CF3P	wordlist	Seattle	West	Female	Caucasian	3	say	e	s	n	t	#	1180.49	1180.65	159.43	220	217	222	586	531	438	2132	2288	2351	2883	2884	2859	-0.52251298	-0.621070749	-0.813613859	0.768983015	0.839600583	0.866763279		n				JMR	Tue Jul 29 11:20:14 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.82	Windows
SB69CF3P	wordlist	Seattle	West	Female	Caucasian	3	vague	e	v	n	g	G	80.80	80.97	168.56	215	217	224	549	535	437	2176	2351	2502	2880	2804	2972	-0.587734328	-0.613566023	-0.815899575	0.789410838	0.866763279	0.929012921		n	VF			VF				
SB69CF3P	wordlist	Seattle	West	Female	Caucasian	3	vague	e	v	n	g	G	682.37	682.52	147.41	213	215	212	591	607	445	2146	2313	2502	2929	2954	2887	-0.514016752	-0.487303979	-0.797758488	0.775528153	0.850467892	0.929012921		n	VF			VF				
SB69CF3P	wordlist	Seattle	West	Female	Caucasian	3	vague	e	v	n	g	G	1276.31	1276.47	156.79	194	195	199	586	537	414	2284	2387	2499	3005	2914	2958	-0.52251298	-0.609834675	-0.869966796	0.837850801	0.881959856	0.927813161		n	VF			VF				
SB69CF3P	wordlist	Seattle	West	Female	Caucasian	3	vague	e	v	n	g	G	7679.65	7679.85	191.38	205	228	239	594	517	458	2229	2421	2568	2703	2778	2844	-0.50895345	-0.647789895	-0.768963586	0.813475564	0.896103187	0.955049895		n	VF			VF				
SB69CF3P	wordlist	Seattle	West	Female	Caucasian	3	who'd	u	h	n	d	C	88.86	88.96	95.17	239	241	244	409	426	398	1446	1464	1634	2905	2860	2717	-0.882117614	-0.841393424	-0.909380765	0.380723633	0.393094925	0.502953506		n				JMR	Wed Jul 16 22:24:26 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB69CF3P	wordlist	Seattle	West	Female	Caucasian	3	who'd	u	h	n	d	C	606.01	606.11	103.67	205	207	219	413	412	406	1640	1653	1822	2878	2889	2840	-0.872385177	-0.874809421	-0.88947961	0.506618751	0.514514328	0.611857308		n				JMR	Wed Jul 16 22:24:26 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB69CF3P	wordlist	Seattle	West	Female	Caucasian	3	who'd	u	h	n	d	C	1250.36	1250.47	107.55	235	220	216	435	423	404	1699	1699	1910	2816	2860	2905	-0.820486739	-0.848460591	-0.894417892	0.541962352	0.541962352	0.659025751		n				JMR	Wed Jul 16 22:24:26 2014	"Max formant: 5500 Hz, Number of formants: 5, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	awed	ɔ	t	n	d	C	3541.83	3542.02	188.13	117	118	118	711	687	703	822	923	1168	2855	2850	2842	-0.32916034	-0.363498478	-0.340475878	-0.184092375	-0.068203535	0.167215394		n	JMR	Sat Aug 02 14:40:20 2014	"Max formant: 5500 Hz, Number of formants: 5"	JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	awed	ɔ	t	n	d	C	3988.15	3988.38	227.82	120	120	125	627	638	580	926	920	1259	2923	2911	2670	-0.454886229	-0.437494487	-0.532804666	-0.064958535	-0.0714591	0.242240264		n	JMR	Tue Aug 05 18:42:18 2014	"Max formant: 5500 Hz, Number of formants: 6"	JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	awed	ɔ	t	n	d	C	4177.92	4178.13	206.68	119	120	126	726	731	674	970	977	1148	2652	2551	2572	-0.308282755	-0.30141931	-0.382602659	-0.018536698	-0.011346118	0.149943807		n	JMR	Tue Aug 05 18:41:45 2014	"Max formant: 5500 Hz, Number of formants: 6"	JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	babble	æ	b	n	b	C	3618.72	3618.89	172.31	131	131	--undefined--	819	961	1040	2273	2275	1936	3174	3073	2961	-0.187748686	-0.027858361	0.051143222	0.833023054	0.833902562	0.672546498		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	babble	æ	b	n	b	C	3862.48	3862.64	156.92	119	116	120	700	922	794	1985	1989	1796	2952	2884	2877	-0.344752435	-0.069287546	-0.218749309	0.697541423	0.699554509	0.597484479		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	babble	æ	b	n	b	C	4024.68	4024.83	151.35	118	121	124	719	758	647	1699	1615	1419	2829	2771	2791	-0.317971412	-0.265149384	-0.423486475	0.541962352	0.491257466	0.361874907		n	JMR	Sat Aug 02 14:45:36 2014	"Max formant: 5500 Hz, Number of formants: 5"	JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	babe	e	b	n	b	C	3740.95	3741.13	183.44	119	123	126	479	423	387	2272	2134	2429	2951	3090	3183	-0.724132172	-0.848460591	-0.937408077	0.83258301	0.769920662	0.899402159		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	babe	e	b	n	b	C	3807.65	3807.87	224.79	140	139	138	351	389	305	2163	2141	2291	3115	3137	3172	-1.035046546	-0.932253426	-1.175520993	0.783418656	0.773195519	0.840910913		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	babe	e	b	n	b	C	4250.50	4250.67	173.43	122	124	129	463	392	392	2292	2273	2239	3101	3222	3218	-0.758105716	-0.92457093	-0.92457093	0.841347308	0.833023054	0.817951847		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bad	æ	b	n	d	C	3597.78	3597.98	192.34	116	115	117	706	757	712	2186	1937	2256	2964	3261	2872	-0.336217532	-0.266469516	-0.327754858	0.793995899	0.673062894	0.825515843		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bad	æ	b	n	d	C	3844.28	3844.55	262.00	122	130	138	707	907	723	2234	2023	1688	3145	3069	3146	-0.334802104	-0.08569032	-0.312423548	0.81571621	0.716504067	0.535466905		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bad	æ	b	n	d	C	4224.07	4224.30	223.68	137	142	146	749	828	709	1938	2066	1972	3065	2901	2985	-0.277093786	-0.176819615	-0.331977243	0.673579023	0.73753688	0.690970765		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bag	æ	b	n	g	G	3474.08	3474.26	173.24	119	117	117	705	730	547	2282	2210	2035	3182	3109	3088	-0.337634967	-0.302788236	-0.591383967	0.836974761	0.804915025	0.722418328		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bag	æ	b	n	g	G	3981.23	3981.45	219.66	129	131	132	753	877	678	2314	2150	2095	2838	2711	2865	-0.271767542	-0.119325777	-0.376685482	0.850900138	0.777390351	0.751476062		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bag	æ	b	n	g	G	4104.91	4105.15	232.64	123	128	125	758	835	586	2023	2096	2157	2972	2997	2888	-0.265149384	-0.168401045	-0.52251298	0.716504067	0.751953276	0.780640877		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bagel	e	b	n	g	G	3687.77	3687.89	122.23	118	124	125	595	451	423	2208	2180	2143	2832	3020	3230	-0.507271364	-0.78436543	-0.848460591	0.804009638	0.791247386	0.774129226		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bagel	e	b	n	g	G	3774.51	3774.63	118.07	127	128	132	530	467	424	2235	2108	2177	2877	2934	2881	-0.622955763	-0.749503512	-0.846099315	0.816163737	0.75766214	0.789870291		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bagel	e	b	n	g	G	4269.97	4270.12	147.64	130	131	130	485	389	391	2129	2094	2093	3262	3283	3258	-0.711683879	-0.932253426	-0.92712521	0.767574895	0.750998622	0.750520953		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bathe	e	b	n	ð	C	3748.15	3748.33	179.41	121	121	124	490	457	384	2179	2371	2235	2888	3071	3000	-0.701427379	-0.771149379	-0.945190217	0.790788565	0.875234316	0.816163737		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bathe	e	b	n	ð	C	3841.93	3842.17	235.06	129	136	131	458	399	313	2146	2387	2286	3093	3111	3135	-0.768963586	-0.906871353	-1.149629579	0.775528153	0.881959856	0.838726074		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bathe	e	b	n	ð	C	3972.09	3972.31	228.38	120	123	123	603	427	402	2261	2182	2149	3165	3215	3197	-0.493915573	-0.839048757	-0.899380681	0.827729702	0.792164397	0.776925127		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	bathe	e	b	n	ð	C	4211.06	4211.27	213.35	127	130	134	475	401	392	2095	2285	2262	2970	3075	2952	-0.732517966	-0.901871343	-0.92457093	0.751476062	0.838288533	0.828171887		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	beg	ɛ	b	n	g	G	3542.92	3543.05	128.72	122	122	121	646	581	484	2370	2351	2163	3170	3164	3178	-0.425033266	-0.531082013	-0.713747863	0.874812464	0.866763279	0.783418656		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	beg	ɛ	b	n	g	G	3853.67	3853.82	150.43	129	133	132	639	485	396	2142	2224	2292	3129	3032	3087	-0.435928315	-0.711683879	-0.914418559	0.773662481	0.811229886	0.841347308		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	beg	ɛ	b	n	g	G	4098.92	4099.07	144.49	121	123	122	619	524	511	1930	2049	2075	2978	2966	2938	-0.467727497	-0.634341086	-0.65946318	0.669442512	0.729274378	0.741883663		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	beige	e	b	n	ʒ	C	3702.41	3702.60	189.75	123	126	128	467	392	388	2225	2294	2394	3001	3102	3250	-0.749503512	-0.92457093	-0.93482743	0.811679425	0.842219528	0.884888116		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	beige	e	b	n	ʒ	C	3801.73	3801.93	194.38	129	138	132	420	387	391	2027	2083	2109	2660	2912	2924	-0.855578059	-0.937408077	-0.92712521	0.718479377	0.745731671	0.758136411		n	JMR	Sat Aug 02 14:43:25 2014	"Max formant: 5500 Hz, Number of formants: 5"	JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	beige	e	b	n	ʒ	C	4086.39	4086.56	175.47	120	125	126	409	434	373	2231	2474	2373	3154	3122	3034	-0.882117614	-0.822788236	-0.97425435	0.814372425	0.917758783	0.876077487		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	brag	æ	ɹ	n	g	G	3671.02	3671.17	144.86	134	133	132	844	764	658	1564	1937	1998	2601	2861	3073	-0.157680275	-0.257264981	-0.406627839	0.459169151	0.673062894	0.704069189		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	brag	æ	ɹ	n	g	G	3921.52	3921.68	155.46	119	121	122	754	707	644	1770	1946	1980	2949	2944	3010	-0.270440402	-0.334802104	-0.428134044	0.582902056	0.677698493	0.695019354		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	brag	æ	ɹ	n	g	G	4126.71	4126.87	158.13	119	120	120	679	766	604	1771	1876	1985	2790	2945	2877	-0.375211642	-0.2546506	-0.492258572	0.583466868	0.64106436	0.697541423		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dad	æ	d	n	d	C	3584.49	3584.70	209.70	123	122	120	628	764	629	2043	1975	1997	3243	3223	3363	-0.453292603	-0.257264981	-0.451701513	0.726341825	0.692490907	0.703568564		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dad	æ	d	n	d	C	3823.32	3823.51	194.94	124	126	134	642	807	752	1978	1930	1806	2846	3027	3136	-0.431244466	-0.202509102	-0.273096446	0.694008742	0.669442512	0.603036964		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dad	æ	d	n	d	C	4212.84	4213.07	230.60	125	129	129	706	838	766	2024	1883	1788	3103	2915	2779	-0.336217532	-0.164814669	-0.2546506	0.716998261	0.644788759	0.593020186		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	day	e	d	n	t	#	3690.80	3691.00	196.42	129	132	134	462	414	406	2007	2081	2172	2600	2666	2750	-0.760267879	-0.869966796	-0.88947961	0.708563579	0.744771057	0.787570911		n	JMR	Sat Aug 02 14:42:17 2014	"Max formant: 5500 Hz, Number of formants: 5"	JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	day	e	d	n	t	#	3968.61	3968.81	200.68	118	124	125	462	433	369	2180	2192	2218	3049	3152	3033	-0.760267879	-0.825095042	-0.985036126	0.791247386	0.796736878	0.808528398		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	day	e	d	n	t	#	4240.95	4241.13	177.50	129	138	137	333	402	428	2295	2277	2274	3132	2987	3086	-1.08769028	-0.899380681	-0.836709574	0.842655353	0.834781296	0.833462904		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dead	ɛ	d	n	d	C	3536.72	3536.87	145.79	121	120	117	594	616	564	2326	2065	2453	3217	2942	2636	-0.50895345	-0.472585806	-0.560778518	0.856072563	0.737052736	0.909234274		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dead	ɛ	d	n	d	C	3908.20	3908.32	121.68	125	130	125	600	597	407	2259	2206	2237	2931	2713	2499	-0.498903115	-0.503915656	-0.887019584	0.826844747	0.80310343	0.817058192		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dead	ɛ	d	n	d	C	4125.93	4126.09	159.51	132	131	130	555	553	554	2065	1937	1939	3172	3085	3212	-0.576864656	-0.580474768	-0.578668083	0.737052736	0.673062894	0.674094885		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	drag	æ	ɹ	n	g	G	3723.04	3723.21	163.22	120	121	123	718	698	607	2056	1939	1898	3143	2962	3038	-0.319363201	-0.347613667	-0.487303979	0.732684857	0.674094885	0.652723209		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	drag	æ	ɹ	n	g	G	3938.71	3938.86	154.32	118	120	120	745	870	685	1716	1875	1965	2812	2831	3041	-0.282448551	-0.127339558	-0.366413932	0.55191851	0.640531169	0.687414754		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	drag	æ	ɹ	n	g	G	4109.09	4109.25	161.07	118	123	127	715	754	622	1981	1913	2054	2671	2809	2873	-0.323550227	-0.270440402	-0.462892677	0.695524277	0.6605952	0.731711621		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dragging	æ	ɹ	n	g	G	3738.88	3739.03	148.20	121	119	121	682	714	520	1861	1952	1873	3106	2997	3093	-0.370803112	-0.324949808	-0.642003958	0.633036487	0.680776997	0.639463933		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dragging	æ	ɹ	n	g	G	3892.34	3892.48	136.01	121	123	118	709	834	600	1726	1974	2011	2816	2950	2944	-0.331977243	-0.169599368	-0.498903115	0.557729102	0.69198445	0.71055462		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dragging	æ	ɹ	n	g	G	4027.39	4027.57	177.37	113	116	115	776	749	640	2196	2164	2174	2741	2903	3059	-0.24168025	-0.277093786	-0.434364594	0.798560033	0.78388087	0.788491298		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dragon	æ	ɹ	n	g	G	3621.22	3621.37	147.27	123	121	121	807	809	707	1867	2167	2188	3044	3114	3113	-0.202509102	-0.200033853	-0.334802104	0.636255374	0.785266232	0.794910394		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dragon	æ	ɹ	n	g	G	3962.98	3963.12	139.67	118	119	125	700	769	605	1848	1886	1922	2533	2790	2634	-0.344752435	-0.2507418	-0.490604312	0.626026482	0.646380693	0.66528882		n	JMR	Sat Aug 02 14:44:24 2014	"Max formant: 5500 Hz, Number of formants: 5"	JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dragon	æ	ɹ	n	g	G	4136.04	4136.19	152.79	116	119	120	670	718	634	1830	2042	2003	3037	3010	2983	-0.388555057	-0.319363201	-0.443783815	0.616238476	0.725852229	0.706568566		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	dragon	æ	ɹ	n	g	G	4138.02	4138.17	141.34	124	125	125	635	694	551	1658	1703	1880	2377	2576	2603	-0.442207771	-0.353360809	-0.584097961	0.517534566	0.544313911	0.643194286		n	JMR	Sat Aug 02 14:47:00 2014	"Max formant: 5500 Hz, Number of formants: 5"	JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	egg	ɛ	t	n	g	G	3556.19	3556.33	135.40	129	128	123	640	535	526	2217	2159	2342	3119	3028	3118	-0.434364594	-0.613566023	-0.630531557	0.80807744	0.781567661	0.862927774		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
SB93SM3D	wordlist	Seattle	West	Male	Japanese American	3	egg	ɛ	t	n	g	G	3868.37	3868.52	149.50	123	127	123	630	636	498	2226	2261	2234	2954	2924	3109	-0.45011295	-0.440634207	-0.685232693	0.812128762	0.827729702	0.81571621		n				JMR	Thu Jul 17 00:57:38 2014	"Max formant: 5500 Hz, Number of formants: 4, Pitch range: 75-500 Hz, Window length: 0.025 s"	5.3.79	Windows
